vreKey,cowKey,vreDate,reason,diagnosis,extra,vetKey,comment
1739,503,31/08/93,PREGD,PREG,L SER,,
1740,503,29/09/92,PREGD,PREG,14 WKS,,
1747,504,22/06/93,NVO,AWF,,,
1748,504,6/07/93,NVO,ANS,,,
1749,504,31/08/93,PREGD,PREG,L SER,,
1750,504,29/09/92,PREGD,PREG,13 WKS,,
1764,506,31/08/93,PREGD,PREG,L SER,,
1765,506,6/10/92,PREGD,PREG,L SER,,
1766,506,26/09/91,PREGD,PREG,5 WKS,,
1771,507,31/08/93,PREGD,PREG,L SER,,
1772,507,29/09/92,PREGD,PREG,14 WKS,,
1777,508,3/08/93,PREGD,PREG,L SER,,
1782,509,31/08/93,PREGD,PREG,L SER,,
1783,509,6/10/92,PREGD,PREG,L SER,,
1784,509,26/09/91,PREGD,PREG,L SER,,
1789,510,22/03/92,NEWCOW,PREG,DDUNC,,7/04/1994
1790,510,3/08/93,PREGD,PREG,5 WKS,,
1798,512,3/08/93,PREGD,PREG,L SER,,
1804,513,31/08/93,PREGD,PREG,9 WKS,,
1805,513,29/09/92,PREGD,PREG,L SER,,
1810,514,31/08/93,PREGD,PREG,L SER,,
1811,514,29/09/92,PREGD,PREG,14 WKS,,
1817,515,3/08/93,PREGD,PREG,L SER,,
1823,517,31/08/93,PREGD,PREG,L SER,,
1824,517,6/10/92,PREGD,PREG,14 WKS,,
1825,517,3/09/91,PREGD,PREG,10 WKS,,
1835,519,20/10/93,PREGD,PREG,16 WKS,,
1836,519,6/10/92,PREGD,PREG,L SER,,
1837,519,26/09/91,PREGD,PREG,L SER,,
1842,520,3/08/93,PREGD,PREG,5 WKS,,
1847,521,3/08/93,PREGD,PREG,L SER,,
1859,524,30/03/92,NEWCOW,PREG,DDUNC,,11/03/1994
1860,524,3/08/93,PREGD,PREG,L SER,,
1870,527,31/08/93,PREGD,PREG,L SER,,
1871,527,6/10/92,PREGD,PREG,L SER,,
1872,527,26/09/91,PREGD,PREG,L SER,,
1879,528,31/08/93,PREGD,PREG,L SER,,
1880,528,6/10/92,PREGD,PREG,L SER,,
1881,528,26/09/91,PREGD,PREG,8 WKS,,
1889,531,27/03/93,NEWCOW,PREG,DDUNC,,17/03/1995
1902,535,31/08/93,PREGD,PREG,L SER,,
1903,535,6/10/92,PREGD,PREG,L SER,,
1904,535,26/09/91,PREGD,PREG,L SER,,
1905,535,6/03/89,NEWCOW,PREG,DDUNC,,29/04/1992
1911,536,12/03/93,NEWCOW,PREG,DDUNC,,27/09/1997
1927,542,21/03/93,NEWCOW,PREG,DDUNC,,10/03/1995
1935,544,31/08/93,PREGD,PREG,L SER,,
1936,544,6/10/92,PREGD,PREG,L SER,,
1937,544,26/09/91,PREGD,PREG,L SER,,
1948,548,29/03/93,NEWCOW,PREG,DDUNC,,10/03/1995
1965,554,23/03/93,NEWCOW,PREG,DDUNC,,7/04/1995
1972,555,31/08/93,PREGD,PREG,5 WKS,,
1973,555,20/03/91,NEWCOW,PREG,DDUNC,,8/04/1993
1974,555,29/09/92,PREGD,PREG,13 WKS,,
1985,557,31/08/93,PREGD,PREG,L SER,,
1986,557,6/10/92,PREGD,PREG,L SER,,
1987,557,26/09/91,PREGD,PREG,L SER,,
1988,557,8/03/89,NEWCOW,PREG,DDUNC,,14/04/1992
1992,558,12/03/93,NEWCOW,PREG,DDUNC,,10/03/1995
1999,559,31/08/93,PREGD,PREG,L SER,,
2000,559,6/10/92,PREGD,PREG,10 WKS,,
2001,559,26/09/91,PREGD,PREG,L SER,,
2006,560,8/03/92,NEWCOW,PREG,DDUNC,,11/03/1994
2007,560,3/08/93,PREGD,PREG,L SER,,
2015,562,19/03/93,NEWCOW,PREG,DDUNC,,15/08/1997
2036,571,3/04/93,NEWCOW,PREG,DDUNC,,10/03/1995
2065,583,21/04/93,NEWCOW,PREG,DDUNC,,10/03/1995
2070,584,22/03/93,NEWCOW,PREG,DDUNC,,14/09/1996
2091,595,5/03/92,NEWCOW,PREG,DDUNC,,11/03/1994
2092,595,3/08/93,PREGD,PREG,L SER,,
2108,603,31/08/93,PREGD,PREG,L SER,,
2109,603,6/10/92,PREGD,PREG,L SER,,
2110,603,26/09/91,PREGD,PREG,L SER,,
2111,603,6/04/89,NEWCOW,PREG,DDUNC,,14/04/1992
2120,606,19/03/92,NEWCOW,PREG,DDUNC,,14/09/1996
2121,606,3/08/93,PREGD,PREG,L SER,,
2127,607,31/08/93,PREGD,PREG,L SER,,
2128,607,6/10/92,PREGD,PREG,L SER,,
2129,607,26/09/91,PREGD,PREG,L SER,,
2135,608,31/08/93,PREGD,PREG,L SER,,
2136,608,6/10/92,PREGD,PREG,L SER,,
2137,608,26/09/91,PREGD,PREG,L SER,,
2150,611,31/08/93,PREGD,PREG,L SER,,
2151,611,6/10/92,PREGD,PREG,L SER,,
2152,611,26/09/91,PREGD,PREG,L SER,,
2160,612,31/08/93,PREGD,PREG,L SER,,
2161,612,6/10/92,PREGD,PREG,L SER,,
2162,612,3/09/91,PREGD,PREG,8 WKS,,
2170,613,31/08/93,PREGD,PREG,L SER,,
2171,613,29/09/92,PREGD,PREG,14 WKS,,
2179,614,22/06/93,NVO,CYCCLP,,,
2180,614,20/10/93,PREGD,PREG,10 WKS,,
2181,614,6/10/92,PREGD,PREG,10 WKS,,
2182,614,3/09/91,PREGD,PREG,L SER,,
2192,616,3/08/93,PREGD,PREG,5 WKS,,
2206,618,20/10/93,PREGD,PREG,9 WKS,,
2207,618,6/10/92,PREGD,PREG,L SER,,
2208,618,3/09/91,PREGD,PREG,10 WKS,,
2213,619,3/08/93,PREGD,PREG,L SER,,
2220,620,31/08/93,PREGD,PREG,L SER,,
2221,620,6/10/92,PREGD,PREG,L SER,,
2222,620,26/09/91,PREGD,PREG,L SER,,
2227,621,31/08/93,PREGD,PREG,L SER,,
2228,621,29/09/92,PREGD,PREG,L SER,,
2243,623,31/08/93,PREGD,PREG,L SER,,
2244,623,6/10/92,PREGD,PREG,L SER,,
2261,627,31/08/93,PREGD,PREG,10 WKS,,
2262,627,6/10/92,PREGD,PREG,L SER,,
2263,627,3/09/91,PREGD,PREG,L SER,,
2268,628,31/08/93,PREGD,PREG,L SER,,
2269,628,6/10/92,PREGD,PREG,9 WKS,,
2270,628,26/09/91,PREGD,PREG,L SER,,
2279,630,3/08/93,PREGD,PREG,6 WKS,,
2290,632,31/08/93,PREGD,PREG,L SER,,
2291,632,6/10/92,PREGD,PREG,L SER,,
2292,632,26/09/91,PREGD,PREG,L SER,,
2299,633,31/08/93,PREGD,PREG,L SER,,
2300,633,6/10/92,PREGD,PREG,L SER,,
2301,633,26/09/91,PREGD,PREG,L SER,,
2306,634,20/10/93,PREGD,PREG,12 WKS,,
2307,634,6/10/92,PREGD,PREG,L SER,,
2308,634,26/09/91,PREGD,PREG,L SER,,
2317,636,31/08/93,PREGD,PREG,L SER,,
2318,636,29/09/92,PREGD,PREG,14 WKS,,
2324,637,3/08/93,PREGD,PREG,L SER,,
2348,646,31/08/93,PREGD,PREG,L SER,,
2349,646,4/03/91,NEWCOW,PREG,DDUNC,,1/04/1993
2350,646,29/09/92,PREGD,PREG,14 WKS,,
2363,651,31/08/93,PREGD,PREG,SL SER,,
2364,651,29/09/92,PREGD,PREG,15 WKS,,
2365,651,10/03/90,NEWCOW,PREG,DDUNC,,25/03/1993
2366,651,3/09/91,PREGD,PREG,32 WKS,,
2378,654,31/08/93,PREGD,PREG,L SER,,
2379,654,6/10/92,PREGD,PREG,L SER,,
2380,654,26/09/91,PREGD,PREG,L SER,,
2389,656,31/08/93,PREGD,PREG,L SER,,
2390,656,15/03/91,NEWCOW,PREG,DDUNC,,12/03/1993
2391,656,29/09/92,PREGD,PREG,L SER,,
2402,660,31/08/93,PREGD,PREG,L SER,,
2403,660,20/03/91,NEWCOW,PREG,DDUNC,,6/05/1993
2404,660,29/09/92,PREGD,PREG,9 WKS,,
2409,661,28/03/92,NEWCOW,PREG,DDUNC,,24/03/1994
2410,661,3/08/93,PREGD,PREG,7 WKS,,
2491,719,5/04/93,NEWCOW,PREG,DDUNC,,6/08/1996
2498,720,31/08/93,PREGD,PREG,L SER,,
2499,720,3/03/91,NEWCOW,PREG,DDUNC,,7/08/1996
2500,720,29/09/92,PREGD,PREG,14 WKS,,
2505,721,31/08/93,PREGD,PREG,L SER,,
2506,721,6/10/92,PREGD,PREG,L SER,,
2507,721,3/04/90,NEWCOW,PREG,DDUNC,,8/08/1996
2508,721,3/09/91,PREGD,PREG,L SER,,
2514,722,23/03/93,NEWCOW,PREG,DDUNC,,9/09/1996
2523,723,31/08/93,PREGD,PREG,L SER,,
2524,723,24/06/92,NVO,CYCCLP,,,
2525,723,6/10/92,PREGD,PREG,11 WKS,,
2526,723,26/09/91,PREGD,PREG,L SER,,
2527,723,25/03/89,NEWCOW,PREG,DDUNC,,28/08/1996
2533,724,31/08/93,PREGD,PREG,L SER,,
2534,724,21/03/91,NEWCOW,PREG,DDUNC,,8/08/1996
2535,724,29/09/92,PREGD,PREG,L SER,,
2542,725,30/03/92,NEWCOW,PREG,DDUNC,,7/08/1996
2543,725,3/08/93,PREGD,PREG,L SER,,
2549,726,9/03/92,NEWCOW,PREG,DDUNC,,6/08/1996
2550,726,3/08/93,PREGD,PREG,L SER,,
