vreKey,cowKey,vreDate,reason,diagnosis,extra,vetKey,comment
576,1687,2016-06-24,,-,,,
577,1689,2016-06-24,,Yes,,,
578,1691,2016-06-24,,Yes,,,
579,1692,2016-06-24,,Yes,,,
580,1693,2016-05-24,,-,,,
581,1695,2016-06-24,,Yes,,,
582,1696,2016-06-24,,Yes,,,
583,1697,2016-06-24,,Yes,,,
584,1703,2016-06-24,,-,,,
585,1708,2016-06-24,,Yes,,,
586,1711,2016-06-24,,-,,,
587,1713,2016-06-24,,-,,,
588,1715,2016-05-24,,-,,,
589,1722,2016-06-24,,Yes,,,
590,1737,2016-06-24,,Yes,,,
591,1746,2016-06-24,,-,,,
592,1750,2016-05-24,,-,,,
593,1756,2016-06-24,,Yes,,,
594,1759,2016-06-24,,Yes,,,
595,1763,2016-06-24,,-,,,
596,1789,2016-06-24,,-,,,
597,1796,2016-06-24,,Yes,,,
598,1798,2016-06-24,,Yes,,,
599,1804,2016-06-24,,-,,,
600,1805,2016-06-24,,-,,,
601,1810,2016-06-24,,-,,,
602,1816,2016-06-24,,-,,,
603,1828,2016-06-24,,-,,,
604,1829,2016-06-24,,Yes,,,
605,1830,2016-05-24,,-,,,
606,1834,2016-06-24,,-,,,
607,1838,2016-05-24,,-,,,
608,1841,2016-05-24,,-,,,
609,1843,2016-06-24,,Yes,,,
610,1848,2016-06-24,,Yes,,,
611,1850,2016-06-24,,Yes,,,
612,1855,2016-06-24,,Yes,,,
613,1856,2016-06-24,,Yes,,,
614,1857,2016-05-24,,-,,,
615,1862,2016-06-24,,Yes,,,
616,1864,2016-05-24,,-,,,
617,1865,2016-06-24,,Yes,,,
618,1866,2016-06-24,,Yes,,,
619,1867,2016-06-24,,Yes,,,
620,1869,2016-06-24,,Yes,,,
621,1872,2016-06-24,,-,,,
622,1876,2016-06-24,,-,,,
623,4305,2016-06-24,,Yes,,,
624,1884,2016-06-23,,Yes,,,
625,1892,2016-06-24,,Yes,,,
626,1908,2016-06-24,,Yes,,,
627,1909,2016-06-24,,-,,,
628,1911,2016-05-24,,-,,,
629,1912,2016-06-24,,-,,,
630,1916,2016-06-24,,-,,,
631,1918,2016-06-24,,Yes,,,
632,1924,2016-06-24,,-,,,
633,1925,2016-06-24,,-,,,
634,1927,2016-05-24,,-,,,
635,1929,2016-06-24,,Yes,,,
636,1930,2016-06-24,,-,,,
637,1932,2016-06-24,,-,,,
638,1934,2016-06-24,,Yes,,,
639,1935,2016-06-24,,Yes,,,
640,1936,2016-06-24,,-,,,
641,1938,2016-06-24,,Yes,,,
642,1939,2016-06-24,,Yes,,,
643,1940,2016-06-24,,Yes,,,
644,1941,2016-05-24,,-,,,
645,1944,2016-06-24,,Yes,,,
646,1945,2016-06-24,,-,,,
647,1948,2016-06-24,,-,,,
648,1953,2016-06-24,,Yes,,,
649,1965,2016-06-24,,-,,,
650,1972,2016-06-24,,Yes,,,
651,1974,2016-06-24,,Yes,,,
652,1979,2016-06-24,,Yes,,,
653,1998,2016-05-24,,-,,,
654,1999,2016-06-24,,-,,,
655,2004,2016-06-24,,Yes,,,
656,2009,2016-06-24,,Yes,,,
657,2010,2016-06-24,,Yes,,,
658,2011,2016-06-24,,Yes,,,
659,2012,2016-06-24,,-,,,
660,2013,2016-06-24,,Yes,,,
661,2014,2016-06-24,,Yes,,,
662,2015,2016-06-24,,Yes,,,
663,2016,2016-06-24,,-,,,
664,2019,2016-06-24,,Yes,,,
665,2022,2016-05-24,,-,,,
666,2023,2016-06-24,,Yes,,,
667,2025,2016-06-24,,Yes,,,
668,2026,2016-06-24,,-,,,
669,2027,2016-06-24,,Yes,,,
670,2030,2016-06-24,,Yes,,,
671,2031,2016-06-24,,-,,,
672,2035,2016-06-24,,Yes,,,
673,2037,2016-06-24,,Yes,,,
674,2039,2016-06-24,,Yes,,,
675,2044,2016-06-24,,Yes,,,
676,2045,2016-06-24,,Yes,,,
677,2047,2016-06-24,,Yes,,,
678,2049,2016-06-24,,-,,,
679,2050,2016-06-24,,Yes,,,
680,2051,2016-06-24,,Yes,,,
681,2052,2016-06-24,,Yes,,,
682,2056,2016-06-24,,-,,,
683,2057,2016-06-24,,Yes,,,
684,2059,2016-06-24,,-,,,
685,2060,2016-06-24,,Yes,,,
686,2061,2016-06-24,,-,,,
687,2063,2016-06-24,,-,,,
688,2066,2016-06-24,,-,,,
689,2070,2016-06-24,,Yes,,,
690,2071,2016-05-24,,-,,,
691,2072,2016-06-24,,-,,,
692,2076,2016-05-24,,-,,,
693,2077,2016-06-24,,-,,,
694,2078,2016-06-24,,-,,,
695,2079,2016-06-24,,Yes,,,
696,2081,2016-06-24,,Yes,,,
697,2083,2016-06-24,,Yes,,,
698,2084,2016-05-24,,-,,,
699,2087,2016-06-24,,Yes,,,
700,2089,2016-06-24,,-,,,
701,2090,2016-06-24,,Yes,,,
702,2091,2016-06-24,,Yes,,,
703,2092,2016-06-24,,Yes,,,
704,2093,2016-06-24,,Yes,,,
705,2095,2016-06-24,,Yes,,,
706,2096,2016-06-24,,-,,,
707,2097,2016-06-24,,Yes,,,
708,2100,2016-06-24,,Yes,,,
709,2102,2016-06-24,,Yes,,,
710,2103,2016-05-24,,-,,,
711,2105,2016-06-24,,Yes,,,
712,2108,2016-05-24,,-,,,
713,2109,2016-06-24,,-,,,
714,2110,2016-06-24,,Yes,,,
715,2112,2016-05-24,,-,,,
716,2114,2016-06-24,,Yes,,,
717,2115,2016-06-24,,Yes,,,
718,2116,2016-06-24,,-,,,
719,2118,2016-06-24,,Yes,,,
720,2119,2016-05-24,,-,,,
721,2122,2016-05-24,,-,,,
722,2124,2016-06-24,,-,,,
723,2126,2016-06-24,,-,,,
724,2127,2016-06-24,,Yes,,,
725,2129,2016-06-24,,Yes,,,
726,2130,2016-06-24,,-,,,
727,2131,2016-06-24,,-,,,
728,2132,2016-06-24,,-,,,
729,2133,2016-05-24,,-,,,
730,2134,2016-06-24,,Yes,,,
731,2136,2016-05-24,,-,,,
732,2138,2016-06-24,,Yes,,,
733,2139,2016-06-24,,Yes,,,
734,2140,2016-06-24,,Yes,,,
735,2142,2016-05-24,,-,,,
736,2143,2016-06-24,,-,,,
737,2145,2016-06-24,,Yes,,,
738,2147,2016-06-24,,-,,,
739,2150,2016-06-24,,Yes,,,
740,2151,2016-06-24,,Yes,,,
741,2153,2016-06-24,,-,,,
