doKey,CowKey,doDate,comment,reason
1016,2322, 14/04/11,,
1017,2323, 29/09/15,,
1018,2323, 14/07/15,,
1019,2325, 23/08/12,,
1020,2326, 01/09/13,,
1021,2327, 16/01/12,,
1022,2329, 29/04/10,,
1023,2330, 22/12/10,,
1024,2331, 12/08/14,,
1025,2333, 13/10/10,,
1026,2335, 27/12/09,,
1027,2336, 22/12/11,,
1028,2337, 06/05/11,,
1029,2338, 24/08/10,,
1030,2339, 16/01/12,,
1031,2340, 15/06/09,,
1032,2341, 01/03/12,,
1033,2342, 27/12/09,,
1034,2343, 15/04/13,,
1035,2344, 26/07/11,,
1036,2345, 15/11/11,,
1037,2346, 27/12/09,,
1038,2347, 16/03/12,,
1039,2348, 23/04/10,,
1040,2349, 17/09/15,,
1041,2350, 03/03/12,,
1042,2351, 25/06/09,,
1043,2352, 26/09/13,,
1044,2353, 19/05/10,,
1045,2354, 03/10/14,,
1046,2355, 03/10/14,,
1047,2356, 28/06/08,,
1048,2357, 27/12/09,,
1049,2358, 11/07/12,,
1050,2359, 07/12/08,,
1051,2360, 22/11/12,,
1052,2361, 13/10/10,,
1053,2362, 25/10/09,,
1054,2363, 19/04/10,,
1055,2365, 03/07/09,,
1056,2367, 07/10/09,,
1057,2368, 24/03/12,,
1058,2369, 24/09/13,,
1059,2371, 08/03/12,,
1060,2373, 13/10/10,,
1061,2374, 27/12/09,,
1062,2376, 21/05/14,,
1063,2377, 24/08/10,,
1064,2378, 10/06/11,,
1065,2379, 14/06/09,,
1066,2380, 01/08/11,,
1067,2382, 19/07/09,,
1068,2384, 01/08/11,,
1069,2385, 27/12/09,,
1070,2386, 18/09/11,,
1071,2387, 24/09/09,,
1072,2388, 26/12/10,,
1073,2389, 05/10/10,,
1074,2390, 02/05/09,,
1075,2391, 11/07/12,,
1076,2392, 16/08/13,,
1077,2393, 13/10/10,,
1078,2394, 25/03/10,,
1079,2395, 25/06/09,,
1080,2397, 19/04/11,,
1081,2398, 19/07/12,,
1082,2399, 27/04/10,,
1083,2402, 27/12/09,,
1084,2403, 13/05/10,,
1085,2404, 31/08/15,,
1086,2405, 07/02/13,,
1087,2406, 04/04/10,,
1088,2407, 01/04/09,,
1089,2408, 25/04/11,,
1090,2409, 23/02/10,,
1091,2410, 27/12/09,,
1092,2411, 23/09/12,,
1093,2413, 26/11/09,,
1094,2414, 25/03/10,,
1095,2415, 29/05/10,,
1096,2416, 24/01/13,,
1097,2418, 28/01/11,,
1098,2421, 09/12/14,,
1099,2423, 13/09/09,,
1100,2424, 27/12/09,,
1101,2425, 27/12/09,,
1102,2426, 27/12/09,,
1103,2427, 05/11/09,,
1104,2428, 23/08/11,,
1105,2429, 05/08/13,,
1106,2430, 26/11/09,,
1107,2431, 27/12/09,,
1108,2432, 22/12/09,,
1109,2433, 26/11/09,,
1110,2434, 27/12/09,,
1111,2435, 25/06/09,,
1112,2436, 29/05/10,,
1113,2437, 24/09/09,,
1114,2440, 27/12/09,,
1115,2441, 21/05/14,,
1116,2442, 17/04/12,,
1117,2443, 05/10/10,,
1118,2444, 31/08/12,,
1119,2445, 03/08/13,,
1120,2447, 11/03/11,,
1121,2448, 27/12/09,,
1122,2449, 05/09/10,,
1123,2451, 11/08/10,,
1124,2452, 27/12/09,,
1125,2454, 31/03/12,,
1126,2455, 27/12/09,,
1127,2456, 24/09/13,,
1128,2457, 14/09/10,,
1129,2458, 22/06/09,,
1130,2459, 12/07/12,,
1131,2460, 27/01/09,,
1132,2462, 11/07/12,,
1133,2463, 18/04/11,,
1134,2464, 13/10/10,,
1135,2465, 27/12/09,,
1136,2466, 25/03/10,,
1137,2467, 19/07/09,,
1138,2468, 29/11/10,,
1139,2469, 27/12/09,,
1140,2471, 18/08/10,,
1141,2473, 09/05/12,,
1142,2476, 14/07/14,,
1143,2477, 23/12/10,,
1144,2478, 22/12/10,,
1145,2479, 11/07/12,,
1146,2480, 05/05/11,,
1147,2481, 20/07/12,,
1148,2482, 08/11/11,,
1149,2484, 13/10/10,,
1150,2486, 16/06/10,,
1151,2490, 21/05/14,,
1152,2491, 04/05/11,,
1153,2492, 29/06/15,,
1154,2493, 24/03/10,,
1155,2495, 05/07/15,,
1156,2496, 18/08/13,,
1157,2497, 19/07/09,,
1158,2498, 07/06/09,,
1159,2499, 16/01/14,,
1160,2500, 30/08/10,,
1161,2501, 17/05/10,,
1162,2502, 15/01/13,,
1163,2503, 27/12/11,,
1164,2505, 25/04/11,,
1165,2506, 21/03/14,,
1166,2507, 01/06/13,,
1167,2508, 11/07/13,,
1168,2509, 03/10/14,,
1169,2511, 16/01/12,,
1170,2513, 20/12/12,,
1171,2514, 24/06/09,,
1172,2515, 16/01/12,,
1173,2516, 29/02/12,,
1174,2517, 17/09/15,,
1175,2519, 31/03/09,,
1176,2520, 31/08/12,,
1177,2521, 24/04/15,,
1178,2522, 20/12/12,,
1179,2523, 27/12/09,,
1180,2525, 03/12/14,,
1181,2528, 27/12/09,,
1182,2529, 21/03/10,,
1183,2530, 28/12/10,,
1184,2531, 18/10/11,,
1185,2532, 27/05/10,,
1186,2533, 17/09/15,,
1187,2534, 20/07/12,,
1188,2537, 21/05/14,,
1189,2538, 12/11/11,,
1190,2539, 16/05/10,,
1191,2540, 15/04/13,,
1192,2543, 18/09/10,,
1193,2544, 19/09/10,,
1194,2545, 25/11/12,,
1195,2547, 01/09/13,,
1196,2548, 16/08/13,,
1197,2549, 24/01/13,,
1198,2552, 17/04/12,,
1199,2553, 08/09/10,,
1200,2555, 23/08/10,,
1201,2556, 25/03/10,,
1202,2558, 27/12/09,,
1203,2559, 01/06/10,,
1204,2560, 01/09/13,,
1205,2562, 25/06/09,,
1206,2563, 26/07/10,,
1207,2564, 25/04/13,,
1208,2566, 21/01/14,,
1209,2567, 10/06/10,,
1210,2568, 24/04/13,,
1211,2569, 27/12/09,,
1212,2570, 24/08/10,,
1213,2571, 22/11/12,,
1214,2572, 13/07/15,,
1215,2573, 19/07/12,,
1216,2574, 27/12/09,,
1217,2576, 03/08/13,,
1218,2577, 27/12/09,,
1219,2578, 04/05/11,,
1220,2579, 27/12/09,,
1221,2580, 07/02/14,,
1222,2582, 27/07/10,,
1223,2583, 23/01/11,,
1224,2584, 12/10/11,,
1225,2585, 27/12/09,,
1226,2586, 12/08/11,,
1227,2587, 13/09/10,,
1228,2588, 20/11/10,,
1229,2589, 06/02/13,,
1230,2591, 16/03/12,,
1231,2592, 14/05/13,,
1232,2593, 20/09/11,,
1233,2595, 05/06/09,,
1234,2597, 27/12/11,,
1235,2598, 27/12/09,,
1236,2599, 05/09/10,,
1237,2601, 22/01/09,,
1238,2602, 27/12/09,,
1239,2603, 24/08/10,,
1240,2604, 06/11/09,,
1241,2605, 26/05/10,,
1242,2607, 27/12/09,,
1243,2608, 27/07/11,,
1244,2609, 26/11/11,,
1245,2610, 22/09/10,,
1246,2611, 07/03/13,,
1247,2613, 27/12/09,,
1248,2614, 26/11/11,,
1249,2616, 16/01/12,,
1250,2617, 13/10/10,,
1251,2618, 01/06/11,,
1252,2620, 24/08/10,,
1253,2621, 17/02/11,,
1254,2623, 27/12/09,,
1255,2625, 19/07/12,,
1256,2626, 25/04/13,,
1257,2627, 09/03/13,,
1258,2628, 10/12/10,,
1259,2631, 25/09/11,,
1260,2634, 12/08/14,,
1261,2635, 27/07/11,,
1262,2636, 06/09/10,,
1263,2637, 14/11/11,,
1264,2638, 24/04/15,,
1265,2639, 05/07/15,,
1266,2640, 03/09/10,,
1267,2641, 01/09/13,,
1268,2642, 14/07/08,,
1269,2643, 27/12/09,,
1270,2644, 06/09/10,,
1271,2646, 03/02/15,,
1272,2647, 29/09/11,,
1273,2650, 25/06/09,,
1274,2651, 27/12/09,,
1275,2654, 22/11/12,,
1276,2656, 29/07/08,,
1277,2657, 27/12/09,,
1278,2658, 20/07/12,,
1279,2659, 27/12/09,,
1280,2660, 19/09/11,,
1281,2661, 19/09/10,,
1282,2663, 27/11/09,,
1283,2664, 30/07/12,,
1284,2666, 24/08/10,,
1285,2668, 27/12/09,,
1286,2669, 27/12/09,,
1287,2670, 23/08/12,,
1288,2672, 01/09/13,,
1289,2673, 24/12/09,,
1290,2674, 26/09/10,,
1291,2675, 06/04/10,,
1292,2676, 17/02/12,,
1293,2677, 22/03/11,,
1294,2678, 05/08/10,,
1295,2679, 01/09/13,,
1296,2680, 03/09/10,,
1297,2681, 12/10/11,,
1298,2682, 16/01/14,,
1299,2683, 09/09/10,,
1300,2685, 17/05/10,,
1301,2686, 05/03/09,,
1302,2687, 26/02/10,,
1303,2688, 22/12/10,,
1304,2689, 10/07/10,,
1305,2690, 26/11/11,,
1306,2693, 31/08/15,,
1307,2694, 24/08/10,,
1308,2695, 27/12/09,,
1309,2696, 05/07/15,,
1310,2697, 17/09/10,,
1311,2699, 27/08/11,,
1312,2700, 24/01/13,,
1313,2701, 17/06/11,,
1314,2702, 27/12/09,,
1315,2703, 15/04/13,,
1316,2705, 24/08/10,,
1317,2706, 11/06/11,,
1318,2707, 21/02/14,,
1319,2709, 19/04/10,,
1320,2710, 27/12/09,,
1321,2711, 17/09/15,,
1322,2712, 22/03/12,,
1323,2714, 03/02/15,,
1324,2716, 03/10/14,,
1325,2717, 15/05/11,,
1326,2718, 22/09/13,,
1327,2719, 20/12/12,,
1328,2720, 21/04/14,,
1329,2721, 20/01/11,,
1330,2724, 20/06/11,,
1331,2725, 30/05/15,,
1332,2726, 14/11/11,,
1333,2727, 27/12/09,,
1334,2728, 10/05/13,,
1335,2729, 11/07/12,,
1336,2732, 21/04/15,,
1337,2733, 20/08/10,,
1338,2736, 24/01/13,,
1339,2737, 15/08/12,,
1340,2738, 15/02/12,,
1341,2741, 02/10/10,,
1342,2742, 15/11/11,,
1343,2744, 25/07/10,,
1344,2745, 12/10/11,,
1345,2746, 25/10/09,,
1346,2747, 03/11/10,,
1347,2748, 18/07/12,,
1348,2749, 08/07/12,,
1349,2751, 03/10/10,,
1350,2752, 11/07/12,,
1351,2754, 27/12/09,,
1352,2755, 05/07/15,,
1353,2756, 08/07/11,,
1354,2757, 13/10/10,,
1355,2758, 20/07/12,,
1356,2761, 04/03/12,,
1357,2765, 07/05/13,,
1358,2768, 16/01/12,,
1359,2769, 27/12/09,,
1360,2771, 06/06/09,,
1361,2772, 29/12/09,,
1362,2773, 19/10/10,,
1363,2775, 15/11/10,,
1364,2776, 28/12/09,,
1365,2777, 19/11/12,,
1366,2778, 13/07/10,,
1367,2779, 13/10/10,,
1368,2780, 26/02/14,,
1369,2781, 20/01/11,,
1370,2783, 14/09/09,,
1371,2784, 19/01/10,,
1372,2785, 23/03/12,,
1373,2786, 31/07/11,,
1374,2787, 14/11/11,,
1375,2788, 05/06/09,,
1376,2790, 27/04/13,,
1377,2791, 06/11/09,,
1378,2792, 10/11/12,,
1379,2795, 01/09/13,,
1380,2796, 20/09/11,,
1381,2800, 04/04/16,,
1382,2805, 10/05/13,,
1383,2806, 07/04/10,,
1384,2807, 24/09/13,,
1385,2809, 03/08/13,,
1386,2810, 20/12/12,,
1387,2811, 20/12/12,,
1388,2812, 02/04/10,,
1389,2813, 17/11/11,,
1390,2814, 27/12/09,,
1391,2816, 30/09/10,,
1392,2817, 29/06/15,,
1393,2818, 23/09/10,,
1394,2819, 01/09/11,,
1395,2820, 27/12/09,,
1396,2821, 01/09/13,,
1397,2822, 14/09/10,,
1398,2823, 21/10/10,,
1399,2824, 12/01/16,,
1400,2827, 22/03/12,,
1401,2829, 30/05/13,,
1402,2830, 03/02/15,,
1403,2831, 18/10/11,,
1404,2832, 14/07/10,,
1405,2834, 15/11/11,,
1406,2835, 25/12/10,,
1407,2836, 25/11/12,,
1408,2837, 17/05/10,,
1409,2838, 20/10/11,,
1410,2839, 27/12/09,,
1411,2840, 01/09/13,,
1412,2841, 19/09/11,,
1413,2842, 20/09/10,,
1414,2843, 18/07/11,,
1415,2844, 19/09/11,,
1416,2845, 01/09/13,,
1417,2846, 20/12/09,,
1418,2848, 27/12/10,,
1419,2849, 24/09/14,,
1420,2850, 05/08/10,,
1421,2852, 03/02/15,,
1422,2854, 15/11/11,,
1423,2855, 01/09/13,,
1424,2856, 27/12/11,,
1425,2857, 20/08/15,,
1426,2858, 22/12/10,,
1427,2859, 22/09/11,,
1428,2861, 13/09/10,,
1429,2863, 18/12/09,,
1430,2864, 30/06/10,,
1431,2866, 28/12/09,,
1432,2867, 20/12/12,,
1433,2869, 13/01/13,,
1434,2870, 15/02/12,,
1435,2872, 08/05/13,,
1436,2873, 29/06/15,,
1437,2875, 29/10/09,,
1438,2876, 17/09/15,,
1439,2877, 26/12/10,,
1440,2878, 27/12/09,,
1441,2879, 07/09/10,,
1442,2880, 19/09/11,,
1443,2881, 27/12/09,,
1444,2882, 13/07/10,,
1445,2883, 22/11/12,,
1446,2884, 21/05/14,,
1447,2885, 13/11/10,,
1448,2887, 25/07/11,,
1449,2888, 03/08/13,,
1450,2889, 09/08/11,,
1451,2891, 16/01/14,,
1452,2893, 22/09/09,,
1453,2896, 21/09/10,,
1454,2897, 22/11/13,,
1455,2900, 05/06/09,,
1456,2901, 23/09/12,,
1457,2902, 22/03/12,,
1458,2903, 09/07/09,,
1459,2904, 31/01/10,,
1460,2905, 10/12/09,,
1461,2906, 03/12/11,,
1462,2908, 01/07/13,,
1463,2909, 21/07/11,,
1464,2911, 21/04/14,,
1465,2913, 10/05/13,,
1466,2915, 29/06/15,,
1467,2916, 14/09/09,,
1468,2917, 26/12/09,,
1469,2918, 14/09/10,,
1470,2919, 27/12/09,,
1471,2920, 22/11/12,,
1472,2921, 11/04/12,,
1473,2922, 11/07/12,,
1474,2923, 09/05/11,,
1475,2925, 12/09/09,,
1476,2927, 11/09/12,,
1477,2928, 04/06/09,,
1478,2929, 20/03/11,,
1479,2931, 07/10/09,,
1480,2932, 03/08/13,,
1481,2933, 20/08/15,,
1482,2934, 26/02/14,,
1483,2936, 20/12/12,,
1484,2937, 13/02/13,,
1485,2938, 11/07/12,,
1486,2940, 12/07/10,,
1487,2941, 17/09/15,,
1488,2942, 22/03/12,,
1489,2943, 29/06/15,,
1490,2947, 31/07/13,,
1491,2949, 11/09/09,,
1492,2952, 29/05/16,,
1493,2952, 17/09/15,,
1494,2954, 04/09/10,,
1495,2955, 23/07/11,,
1496,2956, 07/02/13,,
1497,2957, 01/04/11,,
1498,2958, 30/09/10,,
1499,2960, 23/08/11,,
1500,2961, 16/01/12,,
1501,2962, 11/07/12,,
1502,2963, 24/04/11,,
1503,2964, 14/01/12,,
1504,2965, 28/12/09,,
1505,2968, 15/08/12,,
1506,2969, 29/06/15,,
1507,2970, 12/08/14,,
1508,2971, 25/12/09,,
1509,2972, 21/01/14,,
1510,2973, 15/04/13,,
1511,2974, 14/11/11,,
1512,2975, 28/05/10,,
1513,2976, 13/06/09,,
1514,2977, 23/12/09,,
1515,2978, 11/07/12,,
1516,2979, 11/09/12,,
1517,2981, 23/08/11,,
1518,2982, 25/11/12,,
1519,2983, 13/10/10,,
1520,2984, 18/12/09,,
1521,2985, 21/04/14,,
1522,2986, 21/02/14,,
1523,2987, 15/04/13,,
1524,2989, 22/05/11,,
1525,2995, 17/04/12,,
1526,2996, 10/09/10,,
1527,2997, 25/12/09,,
1528,2998, 22/12/09,,
1529,2999, 10/02/14,,
1530,3000, 13/10/10,,
1531,3001, 29/06/15,,
1532,3002, 13/10/10,,
1533,3003, 19/07/12,,
1534,3005, 24/12/09,,
1535,3007, 23/03/14,,
1536,3009, 03/02/15,,
1537,3010, 30/06/11,,
1538,3011, 29/12/09,,
1539,3012, 17/12/13,,
1540,3013, 29/10/11,,
1541,3016, 31/03/10,,
1542,3019, 27/12/09,,
1543,3022, 21/03/14,,
1544,3024, 01/06/09,,
1545,3026, 10/08/11,,
1546,3027, 28/06/11,,
1547,3029, 23/04/11,,
1548,3032, 24/04/15,,
1549,3033, 16/09/10,,
1550,3035, 15/11/11,,
1551,3037, 22/11/13,,
1552,3038, 27/12/09,,
1553,3042, 27/12/09,,
1554,3044, 18/01/11,,
1555,3047, 10/09/10,,
1556,3049, 27/12/09,,
1557,3052, 07/03/13,,
1558,3054, 28/05/10,,
1559,3056, 27/12/09,,
1560,3058, 12/10/11,,
1561,3059, 17/09/15,,
1562,3060, 13/02/13,,
1563,3061, 17/04/12,,
1564,3062, 20/08/15,,
1565,3066, 24/09/14,,
1566,3067, 30/06/11,,
1567,3068, 27/12/09,,
1568,3071, 29/05/16,,
1569,3071, 14/07/15,,
1570,3073, 26/07/12,,
1571,3074, 17/09/15,,
1572,3075, 25/12/10,,
1573,3078, 22/03/12,,
1574,3079, 20/12/12,,
1575,3082, 27/12/09,,
1576,3084, 27/12/09,,
1577,3085, 27/09/10,,
1578,3086, 17/09/11,,
1579,3087, 20/12/12,,
1580,3088, 22/12/10,,
1581,3089, 19/10/11,,
1582,3091, 27/12/09,,
1583,3092, 07/10/10,,
1584,3093, 27/12/09,,
1585,3094, 15/04/13,,
1586,3095, 15/11/11,,
1587,3096, 27/12/09,,
1588,3097, 01/08/11,,
1589,3098, 27/12/09,,
1590,3099, 27/12/09,,
1591,3101, 15/04/13,,
1592,3102, 20/07/12,,
1593,3104, 01/10/10,,
1594,3109, 26/07/16,,
1595,3109, 22/03/16,,
1596,3110, 20/07/11,,
1597,3111, 27/12/09,,
1598,3119, 27/12/09,,
1599,3123, 27/12/09,,
1600,3124, 15/02/12,,
1601,3126, 27/12/09,,
1602,3127, 23/08/12,,
1603,3129, 11/03/11,,
1604,3138, 12/10/11,,
1605,3139, 23/04/11,,
1606,3140, 27/12/09,,
1607,3151, 11/07/12,,
1608,3156, 27/12/09,,
1609,3157, 17/12/13,,
1610,3158, 17/09/15,,
1611,3159, 09/09/09,,
1612,3161, 26/02/14,,
1613,3165, 28/03/10,,
1614,3166, 12/03/12,,
1615,3167, 10/10/09,,
1616,3169, 20/12/12,,
1617,3173, 22/11/12,,
1618,3175, 11/10/10,,
1619,3176, 10/05/13,,
1620,3178, 20/07/13,,
1621,3179, 20/05/10,,
1622,3181, 04/04/12,,
1623,3182, 13/07/11,,
1624,3183, 15/11/11,,
1625,3184, 14/07/15,,
1626,3185, 05/09/10,,
1627,3186, 04/07/11,,
1628,3187, 04/04/16,,
1629,3190, 14/04/11,,
1630,3193, 21/02/14,,
1631,3195, 27/12/09,,
1632,3197, 24/01/13,,
1633,3200, 17/09/15,,
1634,3202, 04/04/16,,
1635,3203, 17/11/11,,
1636,3206, 27/12/09,,
1637,3208, 14/10/10,,
1638,3209, 30/04/12,,
1639,3210, 14/07/15,,
1640,3211, 01/08/11,,
1641,3214, 23/08/11,,
1642,3217, 30/03/11,,
1643,3218, 03/09/10,,
1644,3219, 07/09/10,,
1645,3222, 10/05/12,,
1646,3224, 05/11/10,,
1647,3225, 04/09/10,,
1648,3226, 20/01/15,,
1649,3227, 26/11/09,,
1650,3228, 22/03/12,,
1651,3229, 24/04/10,,
1652,3230, 15/11/11,,
1653,3231, 05/07/11,,
1654,3232, 11/07/10,,
1655,3233, 26/04/11,,
1656,3234, 26/03/12,,
1657,3240, 24/09/14,,
1658,3241, 17/02/11,,
1659,3243, 19/05/10,,
1660,3245, 12/01/16,,
1661,3246, 11/07/12,,
1662,3247, 24/12/09,,
1663,3248, 25/12/15,,
1664,3248, 17/09/15,,
1665,3249, 09/05/12,,
1666,3251, 12/08/14,,
1667,3252, 22/03/14,,
1668,3255, 24/04/10,,
1669,3256, 19/07/12,,
1670,3258, 30/10/16,,
1671,3258, 29/06/15,,
1672,3262, 16/01/12,,
1673,3264, 20/03/10,,
1674,3265, 01/07/13,,
1675,3267, 22/03/14,,
1676,3268, 26/07/11,,
1677,3269, 29/04/10,,
1678,3270, 01/06/10,,
1679,3277, 14/05/11,,
1680,3279, 19/07/12,,
1681,3280, 27/12/09,,
1682,3281, 22/03/11,,
1683,3282, 29/06/11,,
1684,3284, 14/10/10,,
1685,3286, 04/02/13,,
1686,3289, 15/02/11,,
1687,3291, 22/03/12,,
1688,3292, 21/09/10,,
1689,3293, 14/01/13,,
1690,3294, 07/11/12,,
1691,3295, 10/06/11,,
1692,3299, 23/09/10,,
1693,3305, 14/01/13,,
1694,3307, 15/09/10,,
1695,3310, 22/11/12,,
1696,3311, 20/07/12,,
1697,3312, 30/03/11,,
1698,3314, 26/04/11,,
1699,3315, 19/07/12,,
1700,3316, 30/04/10,,
1701,3317, 01/03/09,,
1702,3318, 22/11/12,,
1703,3320, 15/11/11,,
1704,3321, 26/04/12,,
1705,3322, 19/07/12,,
1706,3323, 13/10/10,,
1707,3324, 24/03/11,,
1708,3325, 22/12/10,,
1709,3328, 16/01/12,,
1710,3329, 24/09/14,,
1711,3330, 22/08/10,,
1712,3331, 01/08/11,,
1713,3332, 05/01/11,,
1714,3336, 19/09/11,,
1715,3339, 13/10/10,,
1716,3341, 22/11/12,,
1717,3345, 16/05/12,,
1718,3347, 25/04/15,,
1719,3349, 09/12/14,,
1720,3350, 13/10/10,,
1721,3351, 08/06/10,,
1722,3354, 09/12/10,,
1723,3355, 30/03/11,,
1724,3356, 13/03/12,,
1725,3359, 10/05/13,,
1726,3362, 11/07/11,,
1727,3364, 24/08/10,,
1728,3365, 15/02/12,,
1729,3366, 24/04/11,,
1730,3373, 05/07/15,,
1731,3377, 12/09/10,,
1732,3378, 01/10/10,,
1733,3380, 26/07/11,,
1734,3383, 13/03/12,,
1735,3386, 06/09/10,,
1736,3387, 30/06/10,,
1737,3388, 23/03/14,,
1738,3390, 01/06/11,,
1739,3391, 24/08/10,,
1740,3393, 13/09/12,,
1741,3394, 21/02/14,,
1742,3395, 24/04/13,,
1743,3398, 14/09/10,,
1744,3401, 20/08/15,,
1745,3403, 21/06/11,,
1746,3407, 13/07/15,,
1747,3408, 15/06/11,,
1748,3412, 27/09/10,,
1749,3413, 17/09/15,,
1750,3415, 31/10/14,,
1751,3416, 29/01/13,,
1752,3418, 02/09/10,,
1753,3421, 03/02/15,,
1754,3422, 16/01/12,,
1755,3423, 29/11/10,,
1756,3426, 22/04/10,,
1757,3427, 04/04/16,,
1758,3428, 17/09/15,,
1759,3431, 16/01/12,,
1760,3433, 30/07/13,,
1761,3434, 20/08/15,,
1762,3435, 12/01/16,,
1763,3436, 23/03/14,,
1764,3440, 06/02/13,,
1765,3442, 14/01/13,,
1766,3444, 13/07/15,,
1767,3445, 13/07/15,,
1768,3446, 21/04/15,,
1769,3449, 12/06/10,,
1770,3451, 17/09/15,,
1771,3452, 04/04/16,,
1772,3453, 16/01/12,,
1773,3458, 04/07/11,,
1774,3460, 26/11/11,,
1775,3462, 13/10/12,,
1776,3464, 21/02/14,,
1777,3466, 14/07/15,,
1778,3470, 17/04/12,,
1779,3471, 26/06/11,,
1780,3472, 17/09/15,,
1781,3474, 26/02/14,,
1782,3475, 26/06/10,,
1783,3477, 31/08/12,,
1784,3480, 12/01/16,,
1785,3481, 29/06/15,,
1786,3483, 03/12/14,,
1787,3486, 07/02/13,,
1788,3487, 24/02/12,,
1789,3488, 27/12/09,,
1790,3490, 27/12/09,,
1791,3491, 27/12/09,,
1792,3493, 27/12/09,,
1793,3495, 27/12/09,,
1794,3498, 27/12/09,,
1795,3500, 27/12/09,,
1796,3501, 07/03/13,,
1797,3507, 16/01/12,,
1798,3511, 23/01/11,,
1799,3512, 17/09/15,,
1800,3514, 20/08/15,,
1801,3524, 17/04/12,,
1802,3527, 12/08/11,,
1803,3528, 03/10/14,,
1804,3529, 14/01/13,,
1805,3530, 22/11/12,,
1806,3531, 16/01/12,,
1807,3534, 14/06/10,,
1808,3535, 03/02/15,,
1809,3541, 24/09/14,,
1810,3542, 17/09/15,,
1811,3543, 26/10/12,,
1812,3547, 01/04/12,,
1813,3553, 21/11/10,,
1814,3554, 04/10/11,,
1815,3556, 13/07/15,,
1816,3560, 02/08/11,,
1817,3564, 06/08/15,,
1818,3567, 22/11/13,,
1819,3570, 23/05/13,,
1820,3573, 22/03/16,,
1821,3574, 01/09/10,,
1822,3579, 19/07/12,,
1823,3590, 23/08/12,,
1824,3592, 06/09/10,,
1825,3593, 14/07/14,,
1826,3594, 09/11/11,,
1827,3596, 07/02/13,,
1828,3605, 20/08/15,,
1829,3607, 10/05/13,,
1830,3608, 17/09/15,,
1831,3611, 19/10/10,,
1832,3612, 17/12/13,,
1833,3616, 04/04/16,,
1834,3623, 29/09/10,,
1835,3628, 27/01/13,,
1836,3629, 20/12/12,,
1837,3630, 14/01/12,,
1838,3634, 11/09/12,,
1839,3638, 19/07/12,,
1840,3645, 12/07/11,,
1841,3646, 26/07/16,,
1842,3646, 14/07/15,,
1843,3652, 25/11/12,,
1844,3654, 04/07/11,,
1845,3656, 19/07/12,,
1846,3658, 05/10/10,,
1847,3660, 20/12/12,,
1848,3668, 26/06/11,,
1849,3670, 22/03/11,,
1850,3675, 01/09/13,,
1851,3676, 07/03/13,,
1852,3677, 17/09/15,,
1853,3686, 04/09/10,,
1854,3688, 12/01/16,,
1855,3689, 14/07/15,,
1856,3691, 17/04/12,,
1857,3698, 27/08/10,,
1858,3702, 19/07/12,,
1859,3704, 29/06/15,,
1860,3705, 17/09/15,,
1861,3708, 10/07/13,,
1862,3712, 28/06/11,,
1863,3713, 17/09/15,,
1864,3715, 20/09/11,,
1865,3718, 11/03/13,,
1866,3719, 12/10/10,,
1867,3728, 02/09/13,,
1868,3731, 01/09/13,,
1869,3735, 13/07/15,,
1870,3739, 10/05/12,,
1871,3741, 04/11/10,,
1872,3742, 17/09/15,,
1873,3745, 20/08/15,,
1874,3751, 19/07/12,,
1875,3757, 09/12/14,,
1876,3761, 06/09/11,,
1877,3762, 22/03/12,,
1878,3768, 10/05/13,,
1879,3769, 19/07/12,,
1880,3773, 20/12/12,,
1881,3774, 24/09/14,,
1882,3780, 26/02/14,,
1883,3784, 24/09/14,,
1884,3810, 22/03/12,,
1885,3826, 03/10/14,,
1886,3829, 17/11/11,,
1887,3830, 05/04/16,,
1888,3832, 13/07/15,,
1889,3833, 31/08/15,,
1890,3844, 03/12/14,,
1891,3845, 01/05/15,,
1892,3846, 04/04/16,,
1893,3853, 20/08/15,,
1894,3855, 17/09/15,,
1895,3856, 05/07/15,,
1896,3857, 13/12/13,,
1897,3859, 24/09/14,,
1898,3860, 17/09/15,,
1899,3869, 24/04/15,,
1900,3870, 08/11/12,,
1901,3871, 10/05/12,,
1902,3875, 17/09/15,,
1903,3878, 06/06/11,,
1904,3880, 20/12/12,,
1905,3882, 06/05/12,,
1906,3884, 17/04/13,,
1907,3886, 14/07/15,,
1908,3887, 28/03/14,,
1909,3890, 17/09/15,,
1910,3891, 21/04/15,,
1911,3893, 20/07/12,,
1912,3903, 12/01/16,,
1913,3905, 05/12/11,,
1914,3908, 24/04/15,,
1915,3912, 17/09/15,,
1916,3916, 12/08/14,,
1917,3918, 26/11/11,,
1918,3919, 29/06/15,,
1919,3920, 21/04/15,,
1920,3927, 21/04/15,,
1921,3928, 30/10/10,,
1922,3929, 06/12/10,,
1923,3931, 03/10/14,,
1924,3932, 28/10/10,,
1925,3933, 18/04/11,,
1926,3936, 04/04/11,,
1927,3938, 12/09/11,,
1928,3939, 09/12/14,,
1929,3941, 19/07/12,,
1930,3942, 30/09/10,,
1931,3943, 19/10/10,,
1932,3946, 13/10/10,,
1933,3947, 18/10/10,,
1934,3949, 14/01/16,,
1935,3953, 10/05/12,,
1936,3955, 25/02/11,,
1937,3959, 17/09/15,,
1938,3963, 05/10/10,,
1939,3966, 12/08/14,,
1940,3967, 04/04/16,,
1941,3968, 26/07/16,,
1942,3968, 17/09/15,,
1943,3969, 29/06/15,,
1944,3969, 05/09/15,,
1945,3970, 29/05/16,,
1946,3970, 14/07/15,,
1947,3971, 17/09/15,,
