vreKey,cowKey,vreDate,reason,diagnosis,extra,vetKey,comment
103,8187,24/06/16,PREGD,PREG,LASTSERVICE,,
104,8109,24/06/16,PREGD,PREG,LASTSERVICE,,
105,7876,24/06/16,PREGD,PREG,LASTSERVICE,,
106,8080,24/06/16,PREGD,PREG,LASTSERVICE,,
107,8993,24/06/16,PREGD,PREG,LASTSERVICE,,
108,8445,24/06/16,PREGD,PREG,LASTSERVICE,,
109,7698,24/06/16,PREGD,PREG,LASTSERVICE,,
110,8396,24/06/16,PREGD,PREG,LASTSERVICE,,
111,7700,24/06/16,PREGD,PREG,LASTSERVICE,,
112,8376,24/06/16,PREGD,PREG,LASTSERVICE,,
113,9044,24/06/16,PREGD,PREG,LASTSERVICE,,
114,7931,24/06/16,PREGD,PREG,LASTSERVICE,,
115,8428,24/06/16,PREGD,PREG,LASTSERVICE,,
116,8447,24/06/16,PREGD,PREG,LASTSERVICE,,
117,8322,24/06/16,PREGD,PREG,LASTSERVICE,,
118,8303,24/06/16,PREGD,PREG,LASTSERVICE,,
119,8156,24/06/16,PREGD,PREG,LASTSERVICE,,
120,8952,24/06/16,PREGD,PREG,LASTSERVICE,,
121,8450,24/06/16,PREGD,PREG,LASTSERVICE,,
122,8988,24/06/16,PREGD,PREG,LASTSERVICE,,
123,8264,24/06/16,PREGD,PREG,LASTSERVICE,,
124,8220,24/06/16,PREGD,PREG,LASTSERVICE,,
125,8981,24/06/16,PREGD,PREG,LASTSERVICE,,
126,7652,24/06/16,PREGD,PREG,LASTSERVICE,,
127,8111,24/06/16,PREGD,PREG,LASTSERVICE,,
128,8430,24/06/16,PREGD,PREG,LASTSERVICE,,
129,7934,24/06/16,PREGD,PREG,LASTSERVICE,,
130,8317,24/06/16,PREGD,PREG,LASTSERVICE,,
131,8132,24/06/16,PREGD,PREG,LASTSERVICE,,
132,8332,24/06/16,PREGD,PREG,LASTSERVICE,,
133,9012,24/06/16,PREGD,PREG,LASTSERVICE,,
134,8907,24/06/16,PREGD,PREG,LASTSERVICE,,
135,8248,24/06/16,PREGD,PREG,LASTSERVICE,,
136,8116,24/06/16,PREGD,PREG,LASTSERVICE,,
137,7761,24/06/16,PREGD,PREG,LASTSERVICE,,
138,7897,24/06/16,PREGD,PREG,LASTSERVICE,,
139,7933,24/06/16,PREGD,PREG,LASTSERVICE,,
140,7832,24/06/16,PREGD,PREG,LASTSERVICE,,
141,8198,24/06/16,PREGD,PREG,LASTSERVICE,,
142,8137,24/06/16,PREGD,PREG,LASTSERVICE,,
143,8177,24/06/16,PREGD,PREG,LASTSERVICE,,
144,7895,24/06/16,PREGD,PREG,LASTSERVICE,,
145,8363,24/06/16,PREGD,PREG,LASTSERVICE,,
146,8026,24/06/16,PREGD,PREG,LASTSERVICE,,
147,7904,24/06/16,PREGD,PREG,LASTSERVICE,,
148,7782,24/06/16,PREGD,PREG,LASTSERVICE,,
149,7662,24/06/16,PREGD,PREG,LASTSERVICE,,
150,9003,24/06/16,PREGD,PREG,LASTSERVICE,,
151,8157,24/06/16,PREGD,PREG,LASTSERVICE,,
152,8392,24/06/16,PREGD,PREG,LASTSERVICE,,
153,8084,24/06/16,PREGD,PREG,LASTSERVICE,,
154,8067,24/06/16,PREGD,PREG,LASTSERVICE,,
155,8257,24/06/16,PREGD,PREG,LASTSERVICE,,
156,7975,24/06/16,PREGD,PREG,LASTSERVICE,,
157,8075,24/06/16,PREGD,PREG,LASTSERVICE,,
158,8238,24/06/16,PREGD,PREG,LASTSERVICE,,
159,8367,24/06/16,PREGD,PREG,LASTSERVICE,,
160,8082,24/06/16,PREGD,PREG,LASTSERVICE,,
161,8078,24/06/16,PREGD,PREG,LASTSERVICE,,
162,8142,24/06/16,PREGD,PREG,LASTSERVICE,,
